smiles,06260464eba143cbe2ec6ce117637cc5,06ee10fb7c02ada7c3af0023a303f624,14702975da99d0507d6e199c5b4ca495,20cac2966f36845185ac2a8ada28f6e5,21b727e0fce5a8dfc568bf32cee1e024,2310c888e843d15b9395e41adda3fc5d,427f5678d6d014e8f163adb0452f5b55,51c6e7515c61990ba78a7fb3d4c2c8e4,5b0fe37d404cd3c110d464704646dcec,620b5ed985061392ed8aae9f9528d061,67dd3fe06af18cad6fa175f729322bf3,68d6aca32f3fd59b395b5563dfd4a071,692032d52cbe34014e2d4d2e71dca8b4,75c9dba855b0ecc52112379146360491,7780d6707b35cdab9ad4287a5fad724d,78d09c9bdd2584d3854a898d227d641f,7f73c5dd89b7b6d8ca56c162eee39ae0,832fac7c813ea44d3ceef392022029af,950edee628a799c6d21b79616a3c2922,9a0ea9c5d064d5578aba12a00c1e51d1,9fae801a197c965236d23c1c49aedd95,aab458b586520ad6a82e21e396e745fa,b0fd50b2a84e9e8c259dbcef84128415,b915afe502603fcc4cbfbe179d63242c,c02b8a8e4ddc27e1417faae80508bff2,c4677cf69a91b7b33635c22c942de275,c6eb716f36a79621c8c73c735dd764f1,d2bb6d3d58b1bcb29df748e0c133c4f1,d2c1a0326a0db5654f8b5c6c9a70dc33,d362842961293a4cab70a3f2fad446e4,de4ea86d93119b0ed700c0fefbdba03a,e8fd9a5df5eb2a3c674d89de87b4aa9a
CN1CCN(CC2(O)CCN(Cc3cc(Br)ccc3OCc3ccc(Cl)cc3)CC2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CN(c2ccccc2)C2(CCN(CCCC3(c4ccc(Cl)c(Cl)c4)CCN(C(=O)c4ccco4)C3)CC2)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)COCC(=O)NCCCCCCCCCNC(=O)COCC(=O)Nc1ccc(C(CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)Nc1ccc(C(CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)Nc1cccc(C(CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)COCC(=O)NCCCCCNC(=O)COCC(=O)Nc1ccc(C(CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)COCC(=O)Nc1ccc(C(CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)NC1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)c1ccc(CN2CCC(N3C(=O)N(C4CCCCC4)CC3c3ccccc3)CC2)cc1,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)CC4c4ccccc4)CC3)cc2)cc1,0.0,7.94,0.0,0.0,0.0,0.0,0.0,0.0,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCOCC5)CC4c4ccccc4)CC3)c(C)n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)NC(C(O)C3CCCCC3)C(=O)N4C)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)NC(C(O)C3CCCCC3)C(=O)N4CC(F)(F)F)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)c1ccc(Oc2ccc(CN3CCC4(CC3)C(=O)NC(C(O)C3CCCCC3)C(=O)N4CCOC)cc2)cc1,0.0,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.0,4.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC1CCC(N2CCC(NC(=O)c3cccc(C(C)(C)C)n3)C2=O)C(NC(C)=O)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC1CCC(N2CCC(Nc3ncnc4ccc(C(F)(F)F)cc34)C2=O)C(NC(C)=O)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNS(=O)(=O)c1cccc(C(=O)NC(CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)c2cccs2)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
CNc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C(CCC1CCN(CC2CN(C(CC3CC3)C(=O)O)CC2c2cccc(F)c2)CC1)c1ccc(F)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)C1CCC(C(=O)NC(CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)c2cccs2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.93,0.0,0.0,0.0,0.0
COC(=O)N(C)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)N(CC1CCCCC1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)N(Cc1ccccc1)C1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)NC(CC(C)N1CCC(n2c(C)nnc2C(C)C)CC1)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)NC1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)NC1CCN(Cc2cc(Br)ccc2OCc2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccc(COc2ccc(Br)cc2C=NNC(=N)N)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.89,0.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccc(N(Cc2ccccc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1cccc(C2CN(C3CCCCC3)C(=O)N2C2CCN(C(C)CCNC(=O)c3c(C)ncnc3C)CC2)c1,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1cccc(COc2ccc(Br)cc2C=NNC(=N)N)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1COCCC1NC1CCC(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)(C(C)C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37,0.0
COC1COCCC1NC1CCC(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1COCCC1NC1CCC(C(=O)N2CCN(c3cccc(C(F)(F)F)n3)CC2)(C(C)C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1COCCC1NC1CCC(C(=O)N2CCN(c3nccc(C(F)(F)F)n3)CC2)(C(C)C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC1COCCC1NC1CCC(CC(F)(F)F)(C(=O)N2CCN(c3cc(C(F)(F)F)ccn3)CC2)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96,0.0
COC1Cc2cc(C(F)(F)F)ccc2C1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.46,0.0,0.0,0.0,0.0,0.0,8.34,0.0,0.0,0.0,0.0,0.0
COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.92,0.0,0.0,0.0,0.0,0.0,8.52,0.0,0.0,0.0,0.0,0.0
COCC1CC(N(C)C(C)C)CCC1N1CCC(Nc2ncnc3ccc(C(F)(F)F)cc23)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC1COCCC1NC1CCC(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)(C(C)C)C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC1NC(=O)C2(CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)N(C)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCCOc1ccc(N(Cc2cnccc2C)C2CCN(C(C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0
COCCOc1ccc(N(Cc2cnccc2C)C2CCN(C(C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.22,0.0,0.0,0.0,0.0,0.0,0.0
COCCOc1ccc(N(Cc2cnccc2C)C2CCN(C(C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0
COCc1nnc(C(C)C)n1C1CC2CCC(C1)N2CCC(NC(=O)C1CCC(F)(F)CC1)c1ccsc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0
COc1cc(Br)cc(C(C)=NNC(=N)N)c1OCc1ccc(C#N)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc(OC)c1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(OC)c(OC)cc1CC(=O)N(C)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(-c2cc(C3CCN(CC4CN(C(C(=O)O)C5CCCCC5)CC4c4cccc(F)c4)CC3)[nH]n2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C(=O)NCc2c(C)c(CNC(=O)c3ccc(OC)cc3)c3[n+](c2C)CCC3)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C(CCN2C3CCC2CC(n2c(C)nnc2C(C)C)C3)NC(=O)C2CCC(F)(F)CC2)s1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17,0.0,0.0,0.0,0.0
COc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C2CCN(Cc3ccc(N)cc3)CC2)cc1NC(=O)c1cnccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C2CCN(Cc3ccc(NC(C)=O)cc3)CC2)cc1NC(=O)c1cnccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1ccccc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C2CCN(Cc3ccc([N+](=O)[O-])cc3)CC2)cc1NC(=O)c1cnccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(C=CC(=O)OC(C)C(=O)C2CC2C(O)C2CC=CC(=O)O2)cc1,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(CC(=O)NC2CCN(CCC(NC(=O)C3CCC3)c3ccccc3)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(CN2CCN(c3ccc(OC(C)C)c(NC(=O)c4cnccn4)c3)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(COc2ccc(Br)cc2C=NNC(=N)N)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(N(Cc2cccc(C#N)c2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(N(Cc2cccc(C#N)n2)C2CCN(C(C)CCNC(=O)c3c(C)cc(C#N)nc3C)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(N(Cc2cccc(C#N)n2)C2CCN(C(C)CCNC(=O)c3c(C)cc(Cl)nc3C)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(N(Cc2cccc(C#N)n2)C2CCN(C(C)CCNC(=O)c3c(C)cc(F)nc3C)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.15,0.0,0.0,0.0,0.0,0.0,0.0
COc1ccc(N(Cc2ccccc2)C2CCN(C(C)CCNC(=O)c3c(Cl)cncc3Cl)CC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0
