smiles,5b0fe37d404cd3c110d464704646dcec,7a083153dc1a4e27feebc9565d0a681c,7f73c5dd89b7b6d8ca56c162eee39ae0,950edee628a799c6d21b79616a3c2922,9a0ea9c5d064d5578aba12a00c1e51d1,aab458b586520ad6a82e21e396e745fa,b311698a3b8d92f7eeb6ecfd51b6b912,c02b8a8e4ddc27e1417faae80508bff2,c6eb716f36a79621c8c73c735dd764f1,d2bb6d3d58b1bcb29df748e0c133c4f1,de4ea86d93119b0ed700c0fefbdba03a,f626eefe954fd8d53aed7403a4e04df7
N#Cc1cc(S(=O)(=O)Nc2nncs2)ccc1Oc1ccc(Cl)cc1-c1ccnc(N)c1,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cc(S(=O)(=O)Nc2nncs2)ccc1Oc1ccc(Cl)cc1-c1ccnc(N2CCC2)c1,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cc(S(=O)(=O)Nc2nncs2)ccc1Oc1ccc(Cl)cc1-c1ccnc(N2CCNCC2)c1,0.0,0.0,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cc(S(=O)(=O)Nc2nncs2)ccc1Oc1ccc(Cl)cc1-c1ccnc(N2CCOCC2)c1,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cc(S(=O)(=O)Nc2nncs2)ccc1Oc1ccc(Cl)cc1-c1ccnnc1,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cc(S(=O)(=O)Nc2nncs2)ccc1Oc1ccc(Cl)cc1-c1cn[nH]c1,0.0,0.0,6.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cc(S(=O)(=O)Nc2nncs2)ccc1Oc1ccc(OC(F)(F)F)cc1-c1ccnnc1,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cc(S(=O)(=O)Nc2nncs2)ccc1Oc1ccccc1-c1ccccc1,0.0,0.0,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cc(SNc2ncns2)ccc1Oc1ccc(F)cc1C1CC1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(-c2cc(Cl)ccc2Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)nc1,0.0,0.0,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(-c2ccccc2Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)cc1,0.0,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(-c2ccnnc2)c(Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)c1,0.0,0.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(-c2n[nH]c3cc(OC(F)(F)F)ccc23)cc1,0.0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2cc(C(F)(F)F)ccc2-n2cccc23)cc1,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2cc(Cl)ccc2-n2cccc23)cc1,0.0,0.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC(F)(F)F)ccc2-n2cccc23)cc1,0.0,0.0,0.0,7.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2ccc(Br)cc2-n2cccc23)cc1,0.0,0.0,0.0,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2ccc(Cl)cc2-n2cccc23)cc1,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2ccc(F)cc2-n2cccc23)cc1,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C(C(=O)NCC(F)(F)C2CC2)N2CCN(C(=O)c3cc(F)ccc3Cl)CC2)cc1,0.0,0.0,0.0,6.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C(C(=O)NCC2CC2)N2CC3CCC(C2)N3C(=O)c2cc(F)cc(F)c2)cc1,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C(C(=O)NCC2CC2)N2CC3CCC(C2)N3C(=O)c2cc(F)ccc2F)cc1,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C(C(=O)Nc2ccc(OCC(F)(F)F)nc2)N2CCN(C(=O)c3cc(F)cc(F)c3)CC2)cc1,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(C2NCCOC2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)cc1,0.0,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(NS(=O)(=O)c2ccc(Oc3ccccc3-c3ccccc3)c(C#N)c2)nc1,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(Oc2cc(F)c(S(=O)(=O)Nc3ncc(Cl)s3)cc2F)c(-c2cn[nH]c2)c1,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)c(-c2ccn[nH]2)c1,0.0,0.0,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)c(-c2cn[nH]c2)c1,0.0,0.0,8.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(Oc2cc(F)c(S(=O)(=O)Nc3nncs3)cc2Cl)c(-c2ccnnc2)c1,0.0,0.0,6.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccc(Oc2ccc(Nc3cncc(N)n3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.41,0.0,0.0
N#Cc1ccc(Oc2ccc(Nc3nccc(N)n3)cc2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0
N#Cc1cccc(-c2cc(C(F)(F)F)ccc2Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)c1,0.0,0.0,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cccc(C2NCCOC2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)c1,0.0,0.0,0.0,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cccc(NS(=O)(=O)c2ccc(Oc3ccccc3-c3ccccc3)c(C#N)c2)n1,0.0,0.0,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccnc(NS(=O)(=O)c2ccc(Oc3ccccc3-c3ccccc3)c(C#N)c2)c1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1ccnc(NS(=O)(=O)c2ccc(Oc3ccccc3-c3ccccc3)c(C#N)c2)n1,0.0,0.0,4.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cnc(NS(=O)(=O)c2ccc(Oc3ccccc3-c3ccccc3)c(C#N)c2)nc1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cnc(NS(=O)(=O)c2ccc(Oc3ccccc3-c3ccccc3)c(C#N)c2)s1,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cncc(-c2cc(C(F)(F)F)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)c1,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cncc(-c2cc(C(F)(F)F)ccc2Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)c1,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N#Cc1cnn(-c2ccc(Oc3ccc(S(=O)(=O)Nc4nccs4)cc3C#N)cc2)c1,0.0,0.0,5.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C(N)NCCCC1NC(=O)C(CO)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C2CSSCC3NC(=O)C(N)CSSCC(NC1=O)C(=O)NC(C(=O)O)CSSCC(NC(=O)C(CC(N)=O)NC3=O)C(=O)NC(CO)C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]c3ccccc13)C(=O)N2,0.0,0.0,0.0,0.0,0.0,6.34,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(C(=O)O)NC(=N)N3CC(NC(=O)c4cccc(C(F)(F)F)c4)C(O)(O)C23N1,0.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(C(=O)O)NC(=N)N3CC(OC(=O)c4ccccc4)C(O)(O)C23N1,0.0,0.0,0.0,4.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CN3C(=O)CCC3=O)NC(=N)N3CC(NC(=O)c4cc(C(F)(F)F)ccc4C(F)(F)F)C(O)(O)C23N1,0.0,0.0,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CN3C(=O)CCC3=O)NC(=N)N3CC(NC(=O)c4ccc(C(F)(F)F)cc4)C(O)(O)C23N1,0.0,0.0,0.0,5.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CN3C(=O)CCC3=O)NC(=N)N3CC(NC(=O)c4cccc(C(F)(F)F)c4)C(O)(O)C23N1,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CN3C(=O)CCC3=O)NC(=N)N3CC(NC(=O)c4cccc5c4CCC5)C(O)(O)C23N1,0.0,0.0,0.0,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CN3C(=O)CCC3=O)NC(=N)N3CC(NC(=O)c4cccc5c4CCCC5)C(O)(O)C23N1,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CN3C(=O)CCC3=O)NC(=N)N3CC(NC(=O)c4ccccc4C(F)(F)F)C(O)(O)C23N1,0.0,0.0,0.0,6.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CN3C(=O)CCC3=O)NC(=N)N3CC(OC(=O)c4cc(C(F)(F)F)ccc4C(F)(F)F)C(O)(O)C23N1,0.0,0.0,0.0,5.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CO)NC(=N)N3CC(NC(=O)C4(C(F)(F)F)CCC4)C(O)(O)C23N1,0.0,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CO)NC(=N)N3CC(NC(=O)c4ccc(C(F)(F)F)cc4C(F)(F)F)C(O)(O)C23N1,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CO)NC(=N)N3CC(NC(=O)c4cccc5c4CCC5)C(O)(O)C23N1,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CO)NC(=N)N3CC(NC(=O)c4ccccc4C(F)(F)F)C(O)(O)C23N1,0.0,0.0,0.0,8.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CO)NC(=N)N3CC(OC(=O)c4ccc(F)cc4Cl)C(O)(O)C23N1,0.0,0.0,0.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CO)NC(=N)N3CC(OC(=O)c4ccccc4C(F)(F)F)C(O)(O)C23N1,0.0,0.0,0.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(CO)NC(=N)N3CCC(O)(O)C23N1,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N=C1NC2C(COC(N)=O)NC(=N)N3CCC(O)(O)C23N1,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C1CCC(c2ccc(Oc3nnnn3-c3cc(Cl)ccc3OC(F)(F)F)cc2)N1,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)C1CCC(c2ccc(Oc3nnnn3-c3ccccc3OC(F)(F)F)cc2)N1,0.0,0.0,0.0,5.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)CN1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(O)CO)n3)cc2C1,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.08,0.0,0.0,0.0,0.0
NC(=O)CN1Cc2cc(-c3cccc(C(O)CO)n3)ccc2Oc2ccc(C(F)(F)F)cc21,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)Cc1nc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)cs1,0.0,0.0,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)N1CCN(c2ccc(C(F)(F)F)cc2)c2ccc(-c3cccc(C(O)CO)n3)cc2C1,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)N1c2ccccc2C=Cc2ccccc21,0.0,0.0,0.0,4.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)n[nH]1,0.0,0.0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2ccc(F)c(-c3ccccc3OC(F)(F)F)c2)n1,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3c(C(F)(F)F)cccc3C(F)(F)F)c2)n1,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3c(F)cccc3OC(F)(F)F)c2)n1,0.0,0.0,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,0.0,0.0,6.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3OC(F)(F)F)c2)n1,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(F)ccc3OCC(F)(F)C(F)(F)F)c2)n1,0.0,0.0,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3ccc(F)cc3OCC(F)(F)C(F)(F)F)c2)n1,0.0,0.0,6.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cccc(C(F)(F)F)c3OCC(F)(F)C(F)(F)F)c2)n1,0.0,0.0,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cccc(Cl)c3Cl)c2)n1,0.0,0.0,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cccc(OC(F)(F)F)c3F)c2)n1,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cccc(OC(F)(F)F)c3OCC(F)(F)C(F)(F)F)c2)n1,0.0,0.0,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3ccccc3C(F)(F)F)c2)n1,0.0,0.0,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3ccccc3OC(F)(F)F)c2)n1,0.0,0.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(N)n(-c2cccc(-c3ccccc3OC(F)(F)F)c2)n1,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(S(=O)(=O)Nc2nccs2)ccc1Oc1ccc(-c2cc(C(F)(F)F)n[nH]2)cc1,0.0,0.0,5.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(S(=O)(=O)Nc2nccs2)ccc1Oc1ccccc1-c1ccccc1,0.0,0.0,5.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cc(S(=O)(=O)Nc2nccs2)ccc1Oc1cnn(Cc2ccc(Cl)cc2)c1,0.0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cccc(-c2ccc3c(c2)CCCCN3c2ccc(C(F)(F)F)cc2)n1,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cccc(-c2ccc3c(c2)CCCN3c2ccc(C(F)(F)F)cc2)n1,6.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cccc(-c2ccc3c(c2)CCc2cc(Cl)ccc2N3)n1,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cccc(-c2ccc3c(c2)CNCCN3c2ccc(C(F)(F)F)cc2)n1,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cccc(-c2ccc3c(c2)COCCN3c2ccc(C(F)(F)F)cc2)n1,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cccc(-c2ccc3c(c2)OCCCN3c2ccc(C(F)(F)F)cc2)n1,6.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1ccn(-c2cccc(-c3ccccc3OC(F)(F)F)c2)n1,0.0,0.0,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cn(-c2cccc(-c3ccccc3OC(F)(F)F)c2)nc1C(N)=O,0.0,0.0,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1cnc(-c2ccc(Oc3cc(F)cc(Cl)c3)cc2)nc1C(O)CO,0.0,0.0,0.0,7.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1csc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)n1,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1nc(-c2cccc(-c3ccccc3C(F)(F)F)c2)c(Cl)[nH]1,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1nc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)co1,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1nc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)cs1,0.0,0.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)c1nn(-c2cccc(-c3ccccc3OC(F)(F)F)c2)c(C(N)=O)c1C(N)=O,0.0,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1=NC(O)C2C3OC4(O)OC(C(O)C2(N1)C4O)C3(O)CO,0.0,0.0,7.6,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1=NCN=C1c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2ccncn2)cc1Cl,0.0,0.0,7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC(CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)(c2ccccc2)CC1,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC(CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC(CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)(c2ccccc2)CC1,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC(CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)(c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC(CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)(c2ccccc2)CC1,0.0,0.0,0.0,7.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC(CNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC(CNc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)CC1,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC=C(c2ccc(F)cc2)C1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC=C(c2ccc(F)cc2)C1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,0.0,0.0,0.0,0.0,7.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC=C(c2ccc(F)cc2)C1COc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,0.0,0.0,0.0,0.0,7.62,0.0,0.0,0.0,7.62,0.0,0.0,0.0
NC1CCC=C(c2ccc(F)cc2)C1COc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC=C(c2ccc(F)cc2)C1CSc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,0.0,0.0,0.0,0.0,7.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC1CCC=C(c2ccc(F)cc2)C1CSc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCc1cc(-c2cc(-c3cccc(C(F)(F)F)c3)ccc2Oc2cc(F)c(S(=O)(=O)Nc3nncs3)cc2Cl)ccn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0
NCc1cc(-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)ccn1,0.0,0.0,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,0.0,0.0,8.07,7.96,0.0,0.0,0.0,0.0,7.51,0.0,0.0,0.0
Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2ncc(Cl)s2)cc1F,0.0,0.0,8.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1Cl,0.0,0.0,8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2cscn2)cc1Cl,0.0,0.0,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1[nH]ncc1-c1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2ncns2)cc1Cl,0.0,0.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(-c2cc(C(F)(F)F)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2Cl)ccn1,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(-c2cc(C(F)(F)F)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)ccn1,0.0,0.0,8.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(-c2cc(C(F)(F)F)ccc2Oc2ccc(S(=O)(=O)Nc3ccncn3)cc2Cl)ccn1,0.0,0.0,8.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cccnn3)cc2Cl)ccn1,0.0,0.0,7.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3ccncn3)cc2Cl)ccn1,0.0,0.0,8.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cnccn3)cc2Cl)ccn1,0.0,0.0,6.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1cc(-c2cc(Cl)ccc2Oc2cc(F)c(S(=O)(=O)Nc3cscn3)cc2F)ccn1,0.0,0.0,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
