smiles,5b0fe37d404cd3c110d464704646dcec,6985506761917809febe084969c70970,78d09c9bdd2584d3854a898d227d641f,7f73c5dd89b7b6d8ca56c162eee39ae0,80121ad0b332d2951073b235cff9295a,950edee628a799c6d21b79616a3c2922,9a0ea9c5d064d5578aba12a00c1e51d1,aab458b586520ad6a82e21e396e745fa,bad90b07d56cc0ca29bb651c9160b9b0,bf615fc2b04369c84661b7e8b940d315,c6eb716f36a79621c8c73c735dd764f1,d62f83c65c8c21dd22a256b2416ca03e,e9c2864c47513aa932c3110622f0fca2
CN(C)CC(=O)NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1,0.0,0.0,0.0,0.0,0.0,7.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCN(Cc1ccccc1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,0.0,0.0,0.0,0.0,0.0,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(CNCC2(N3CCN(C(=O)C(Cc4ccc(Cl)cc4Cl)NC(=O)CCN)CC3)CCCCC2)cc1,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)c1ccc(NC(=O)NCC2(N3CCN(C(=O)C(Cc4ccc(Cl)cc4Cl)NC(=O)CCN)CC3)CCCCC2)cc1,0.0,0.0,0.0,0.0,0.0,7.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C1CCc2cccc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)NC(=O)C4Cc5ccccc5CN4)CC3)c2C1)S(C)(=O)=O,0.0,0.0,0.0,6.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCO)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,0.0,0.0,0.0,0.0,0.0,7.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCc1ccccn1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,0.0,0.0,0.0,0.0,0.0,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(CCc1cccs1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)CCN)CC1,0.0,0.0,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1ccccc1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,0.0,0.0,0.0,0.0,0.0,7.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(Cc1cccnc1)Cc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2Cc3ccccc3CN2)CC1,0.0,0.0,0.0,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1C(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]cn2)NC(=O)CNC(=O)C2CSSCC(NC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)O)NC(=O)C(Cc3c[nH]c4ccccc34)NC(=O)C1CCCNC(=N)N)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(Cc1ccccc1)C(=O)N(C)C(CCCNC(=N)N)C(=O)N(C)C(Cc1c[nH]c3ccccc13)C(=O)NC(CCCNC(=N)N)C(=O)N2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8
CN1CCC(CC2CCCCC2)(N2CCN(C(=O)C(Cc3ccc(Cl)cc3)NC(=O)CC3NCc4ccccc43)CC2)CC1,0.0,0.0,0.0,0.0,0.0,8.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCC(Cc2ccccc2)(N2CCN(C(=O)C(Cc3ccc(Cl)cc3)NC(=O)CC3NCc4ccccc43)CC2)CC1,0.0,0.0,0.0,0.0,0.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCC(c2ccccc2)(N2CCN(C(=O)C(Cc3ccc(Cl)cc3)NC(=O)CC3NCc4ccccc43)CC2)CC1,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(C(CNS(C)(=O)=O)c2ccccc2F)CC1,0.0,0.0,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(Cc2ccccc2)CC1,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCN(Cc2ccccc2N2CCN(C(=O)C(Cc3ccc(Cl)cc3)NC(=O)C3Cc4ccccc4CN3)CC2)CC1,0.0,0.0,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN1CCc2cccc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)NC(=O)C4Cc5ccccc5CN4)CC3)c2C1,0.0,0.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(Cc2ccc(F)cc2)N2CCNCC2)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(Cc2ccc(F)cc2)NC(=O)C(CCC(N)=O)NC(C)=O)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(Cc2ccc(F)cc2)NC(=O)C(Cc2c[nH]cn2)NC(C)=O)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(Cc2ccc(F)cc2)NC(=O)C(Cc2ccc(O)cc2)NC(C)=O)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(Cc2ccc(F)cc2)NC(=O)C2Cc3ccccc3CN2)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(Cc2ccc(F)cc2)NC(C)=O)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]cn2)NC(C)=O)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(C)=O)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(C(C)C)C1=O,0.0,0.0,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(C)C1=O,0.0,0.0,0.0,0.0,0.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(CC=NNC(=N)N)C1=O,0.0,0.0,0.0,0.0,0.0,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(CCCNC(N)=O)C1=O,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(CCN(C)C)C1=O,0.0,0.0,0.0,0.0,0.0,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(CCN)C1=O,0.0,0.0,0.0,6.72,0.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(CCNC(=N)N)C1=O,0.0,0.0,0.0,7.96,0.0,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(CCNC(N)=O)C1=O,0.0,0.0,0.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccc(F)cc2)C(CCNc2ccccn2)C1=O,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)C(N)Cc2ccccc2)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)N1CCN(C(=O)CCc2ccc(F)cc2)C(CCCN=C(N)N)C1=O,0.0,0.0,0.0,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(Cc1ccc(Cl)cc1)NC(C)=O)Cc1ccc(F)cc1,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(Cc1ccc(O)cc1)NC(C)=O)Cc1ccc(F)cc1,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(Cc1ccc(O)cc1)NC(C)=O)Cc1ccccc1,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC(Cc1ccccc1)NC(C)=O)Cc1ccc(F)cc1,0.0,0.0,0.0,7.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN=C(N)N)NC(=O)C(CCC1Cc2ccccc2CN1)Cc1ccccc1,0.0,0.0,0.0,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]cn1)NC(C)=O,0.0,0.0,0.0,7.54,0.0,7.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccc(O)cc1)NC(C)=O,0.0,0.0,0.0,6.98,0.0,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc1ccccc1)NC(=O)C1Cc2ccccc2CN1,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN=C(N)N)NC(=O)C(N)Cc1ccc(F)cc1,0.0,0.0,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)C(Cc1ccc2ccccc2c1)NC(=O)C(CCCN=C(N)N)NC(=O)C(N)Cc1ccccc1,0.0,0.0,0.0,5.9,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(=O)c1ccc(Nc2nc3ccc(C(=O)N(CCC(C)C)CCC(C)C)cc3n2CCCN2CCCCC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,8.48,0.0,0.0,0.0,0.0,0.0,0.0
CNC(C)(C)C(=O)NC(Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2C(=O)CC(C)C)CC1,0.0,0.0,0.0,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(C)(C)C(=O)NC(Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2C(N)CC(C)C)CC1,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(C)(C)C(=O)NC(Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2C(O)CC(C)C)CC1,0.0,0.0,0.0,7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(C)C(=O)NC(CC(C)C)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)C2CS(=O)(=O)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC(CC(C)C)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)CCc2ccc(Cl)cc2Cl)CC1,0.0,0.0,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC1CCN(C(=Nc2ccc(C(=O)NCCc3ccc(Cl)cc3Cl)cc2)NC2CCCCC2)C1,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNC1CCc2cccc(N3CCN(C(=O)C(Cc4ccc(Cl)cc4)NC(=O)C4Cc5ccccc5CN4)CC3)c2C1,0.0,0.0,0.0,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)N1CC(C(=O)N2CCN(C3(CNCc4ccccc4)CCCCC3)CC2)C(c2ccc(Cl)cc2)C1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(CC(C)C)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(CC(C)C)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)C2CS(=O)(=O)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(CC(C)C)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)C2CSCC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(CC(C)C)c1cc(C)ccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(CC(C)C)c1cc(F)ccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(CC(C)C)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,0.0,0.0,0.0,8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2C(=O)CC(C)C)CC1,0.0,0.0,0.0,7.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0
CNCC(=O)NC(Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2C(N)CC(C)C)CC1,0.0,0.0,0.0,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
CNCC(=O)NC(Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2C(O)CC(C)C)CC1,0.0,0.0,0.0,8.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0
CNCC(=O)NC(c1cc(C)ccc1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2F)CC1)C(C)C,0.0,0.0,0.0,0.0,0.0,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(c1cc(C)ccc1N1CCN(C(=O)C2CN(C3CCOCC3)CC2c2ccc(Cl)cc2)CC1)C(C)C,0.0,0.0,0.0,0.0,0.0,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(c1cc(Cl)ccc1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2)CC1)C(C)C,0.0,0.0,0.0,0.0,0.0,8.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(c1cc(Cl)ccc1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2OC)CC1)C(C)C,0.0,0.0,0.0,0.0,0.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(c1cccc(F)c1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2)CC1)C(C)C,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(c1cccc(F)c1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2OC)CC1)C(C)C,0.0,0.0,0.0,0.0,0.0,8.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCC(=O)NC(c1cccc(F)c1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccc(Cl)cc2)CC1)C(C)C,0.0,0.0,0.0,0.0,0.0,7.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCC(=O)NC(CC(C)C)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)C2CS(=O)(=O)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCC(=O)NC(CC(C)C)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)C2CSCC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCC(=O)NC(CC(C)C)c1cc(C)ccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,0.0,0.0,0.0,8.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCC(=O)NC(CC(C)C)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,0.0,0.0,0.0,8.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCC(=O)NC(c1cc(C)ccc1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2)CC1)C(C)C,0.0,0.0,0.0,0.0,0.0,8.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCCn1c(Nc2ccc(C(C)=O)cc2)nc2ccc(C(=O)N(CCC(C)C)CCC(C)C)cc21,0.0,0.0,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0
CNCCNC(CC(C)C)c1cc(F)ccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,0.0,0.0,0.0,7.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCNC(CC(C)C)c1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,0.0,0.0,0.0,8.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCNC(c1cc(C)ccc1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2F)CC1)C(C)C,0.0,0.0,0.0,0.0,0.0,8.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCNC(c1cccc(F)c1N1CCN(C(=O)C(C)Cc2ccc(Cl)cc2)CC1)C(C)C,0.0,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNCCNCc1ccccc1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)CCC(=O)NC(Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1,0.0,0.0,0.0,0.0,0.0,8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)NC(Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)NCC(c1ccccc1F)N1CCN(C)CC1,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccc(-c2nc3ccc(C(=O)N(CCC(C)C)CCC(C)C)cc3n2CCCN2CCCCC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,7.35,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccc(CN(C(=O)CCCc2c(Cc3ccc(O)cc3)[nH]c3ccccc23)C2CCC(CC3CCC(N)CC3)CC2)cc1,0.0,0.0,0.0,0.0,5.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccc(CN(C(=O)CCCc2c[nH]c3ccccc23)C2CCC(CC3CCC(N)CC3)CC2)cc1,0.0,0.0,0.0,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccc(CNCC2(N3CCN(C(=O)C4CN(C(C)C)CC4c4ccc(Cl)cc4)CC3)CCCCC2)cc1,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccc(NC(=O)NCC2(N3CCN(C(=O)C(Cc4ccc(Cl)cc4Cl)NC(=O)CCN)CC3)CCCCC2)cc1,0.0,0.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COC(=O)c1ccc(Nc2nc3ccc(C(=O)N(CCC(C)C)CCC(C)C)cc3n2CCCN2CCCCC2)cc1,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0
COCC(=O)NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(C2(CNC(=O)Cc3ccccc3)CCCCC2)CC1,0.0,0.0,0.0,0.0,0.0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(=O)NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1,0.0,0.0,0.0,0.0,0.0,7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(=O)NC1Cc2cc3c(c(c2)Cc2ccc(cc2)Oc2cccc(c2)CN(CCCN2CCN(CCCN)CC2)C1=O)OCOC3,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(=O)NC1Cc2ccc(OC)c(c2)Cc2ccc(cc2)Oc2cccc(c2)CN(CCCN2CCN(CCCN)CC2)C1=O,0.0,6.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(=O)NCc1cccnc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CCN)CC1,0.0,0.0,0.0,0.0,0.0,5.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(C)N1CC(C(=O)N2CCN(C3(CNCc4ccccc4)CCCCC3)CC2)C(c2ccc(Cl)cc2)C1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(C)N1CC(C(=O)N2CCN(c3ccc(C)cc3C(N)C(C)C)CC2)C(c2ccc(Cl)cc2)C1,0.0,0.0,0.0,0.0,0.0,7.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(C)NCC1(N2CCN(C(=O)C3CN(C(C)C)CC3c3ccc(Cl)cc3)CC2)CCCCC1,0.0,0.0,0.0,0.0,0.0,6.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(C)NCc1ccccc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CCN)CC1,0.0,0.0,0.0,0.0,0.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(C)NCc1cccnc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(=O)CCN)CC1,0.0,0.0,0.0,0.0,0.0,7.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(C)NCc1cccnc1N1CCN(C(=O)C(Cc2ccc(Cl)cc2Cl)NC(C)=O)CC1,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(COC)N1CC(C(=O)N2CCN(c3ccc(C)cc3C(N)C(C)C)CC2)C(c2ccc(Cl)cc2)C1,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCCN(C)Cc1ccccc1N1CCN(C(=O)C2CN(C(C)C)CC2c2ccc(Cl)cc2)CC1,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCCNc1nc2ccc(C(=O)N(CCC(C)C)CCC(C)C)cc2n1CCCN1CCCCC1,0.0,0.0,0.0,0.0,0.0,0.0,7.11,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(Br)c(C=CCN(C(=O)CCCc2c(Cc3ccc(O)cc3)[nH]c3ccccc23)C2CCC(CC3CCC(N)CC3)CC2)cc1OC,0.0,0.0,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COc1cc(Br)c(C=CCN(C(=O)CCCc2c[nH]c3ccccc23)C2CCC(CC3CCC(N)CC3)CC2)cc1OC,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
