smiles,00a2afcaf74127670fee80a7ab6abfce,095fb41a59ca6f9f7711a6343b066366,3c201c7b515ba38b493832d7d6ce9bd5,7f73c5dd89b7b6d8ca56c162eee39ae0,80121ad0b332d2951073b235cff9295a,aab458b586520ad6a82e21e396e745fa,ad44e8c3c329d29118132e14ebb7d57f,c6eb716f36a79621c8c73c735dd764f1,d410a79829f7b5969e91eeb2e7aa14d8,ef3b4627f9961bac2d0298e9d8390ece
C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCn1c2ccccc2c2c[n+](C)ccc21,0.0,0.0,0.0,7.29,0.0,0.0,0.0,0.0,0.0,0.0
C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCn1c2ccccc2c2c[n+](C)ccc21,0.0,0.0,0.0,7.01,0.0,0.0,0.0,0.0,0.0,0.0
C[n+]1ccc2c3ccccc3n(CCCCCCCCCn3c4ccccc4c4cc[n+](C)cc43)c2c1,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1[nH]n(-c2ccccc2)c(=O)c1C=NNC(=O)c1cccnc1,0.0,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C#N)c(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,0.0,0.0,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C#N)c(=O)oc2cc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)ccc12,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,0.0,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Br)cc3Br)ccc12,0.0,0.0,0.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Cl)cc3)ccc12,0.0,0.0,0.0,7.89,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C#N)c(=O)oc2cc(OCc3ccc(F)cc3)ccc12,0.0,0.0,0.0,8.66,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3)ccc12,0.0,0.0,0.0,8.72,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C#N)c(=O)oc2cc(OCc3ccccc3Br)ccc12,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.0,0.0,0.0,5.68,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2cc(O)c(OCc3ccccc3)cc2oc1=O,0.0,0.0,0.0,8.41,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2cc(OCc3ccccc3)c(O)cc2oc1=O,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(N=Cc3ccc(O)cc3O)cc2oc1=O,0.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(N=Cc3ccccc3O)cc2[nH]c1=O,0.0,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(N=Cc3ccccc3O)cc2oc1=O,0.0,0.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(NC(=O)c3ccccc3)cc2oc1=O,0.0,0.0,0.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(NCc3ccccc3)cc2oc1=O,0.0,0.0,0.0,8.86,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(NCc3ccccc3O)cc2oc1=O,0.0,0.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OC3CCN(C)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.56,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OC3CCN(CC(=O)c4ccccc4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.94,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OC3CCN(CCc4ccccc4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OC3CCN(Cc4ccc(C#N)cc4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.18,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OC3CCN(Cc4ccc(Cl)cc4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OC3CCN(Cc4cccc(Cl)c4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OC3CCN(Cc4ccccc4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(C)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(CCCC(F)F)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.58,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(CCCO)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,5.82,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4ccc(C#N)cc4)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.47,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4ccc(CO)cc4)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4ccc(Cl)cc4)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4ccc(F)cc4)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.79,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4ccc(S(C)(=O)=O)cc4)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4cccc(Br)c4)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4cccc(CO)c4)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4cccc(Cl)c4)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.44,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4cccc(F)c4)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.92,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.64,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(C)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(CCCC(F)F)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.28,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(CCCCO)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,5.44,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(CCCO)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(CCCO[N+](=O)[O-])CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4ccc(C#N)cc4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4ccc(CCO)cc4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4ccc(CO)cc4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.54,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4ccc(Cl)cc4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.21,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(C(F)(F)F)c4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(CO)c4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.12,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(CO[N+](=O)[O-])c4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.29,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(Cl)c4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(F)c4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.85,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO)c4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.11,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO[N+](=O)[O-])c4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.26,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCC3CCN(Cc4ccccc4)CC3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.98,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2oc1=O,0.0,0.0,0.0,6.49,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCCCCCNCc3ccccc3)cc2oc1=O,0.0,0.0,0.0,7.54,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O,0.0,0.0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCCCCN3CCc4ccccc4C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.21,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCCCN(C)Cc3ccccc3)cc2oc1=O,0.0,0.0,0.0,6.87,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCCCN(Cc3cccc(F)c3)C(C)C)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.46,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCCCN3CCc4ccccc4C3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)cc2oc1=O,0.0,0.0,0.0,6.62,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCCNC3CCN(Cc4ccccc4)CC3)cc2oc1=O,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3c(F)c(F)c(F)c(F)c3F)cc2oc1=O,0.0,0.0,0.0,8.79,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3ccc(C#N)cc3)cc2oc1=O,0.0,0.0,0.0,8.63,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3ccc(CN(C)CCCC(F)F)cc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccc(C#N)cc4)cc3)cc2oc1=O,0.0,0.0,0.0,7.62,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3ccc(CN(C)Cc4ccccc4)cc3)cc2oc1=O,0.0,0.0,0.0,7.28,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3ccc(Cl)cc3)cc2oc1=O,0.0,0.0,0.0,8.83,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3ccc(F)c(F)c3)cc2oc1=O,0.0,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3ccc(F)cc3)cc2oc1=O,0.0,0.0,0.0,8.81,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2oc1=O,0.0,0.0,0.0,8.95,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3cccc(C#N)c3)cc2oc1=O,0.0,0.0,0.0,8.85,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2oc1=O,0.0,0.0,0.0,8.37,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3cccc(CN(C)CCCC(F)F)c3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3cccc(CN4CCC(CO)CC4)c3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3cccc(Cl)c3)cc2oc1=O,0.0,0.0,0.0,8.67,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3cccc(F)c3)cc2oc1=O,0.0,0.0,0.0,9.04,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2oc1=O,0.0,0.0,0.0,8.44,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2oc1=O,0.0,0.0,0.0,8.96,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3ccccc3)cc2oc1=O,0.0,0.0,0.0,8.97,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OCc3ccccc3C#N)cc2oc1=O,0.0,0.0,0.0,8.71,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(C)c2ccc(OS(=O)(=O)c3ccccc3)cc2oc1=O,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(N=Cc3ccc(O)cc3O)ccc12,0.0,0.0,0.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(N=Cc3ccccc3O)ccc12,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(NCc3ccccc3O)ccc12,0.0,0.0,0.0,6.27,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(OCCCCS(=S)N3CCCCC3C)ccc12,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3C(C)CCCC3C)ccc12,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(OCCCCSC(=S)N3CCCCC3C)ccc12,0.0,0.0,0.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(OCCCSC(=S)N3C(C)CCCC3C)ccc12,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,0.0,0.0,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,0.0,0.0,0.0,6.16,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)ccc12,0.0,0.0,0.0,5.81,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(Cl)c(=O)oc2cc(OCc3ccccc3)ccc12,0.0,0.0,0.0,8.68,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(N=Cc2ccc(OCCCN(C)C)cc2)c(=O)n(-c2ccccc2)n1C,0.0,0.0,0.0,7.31,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c(O)c(=O)ccn1CCC(=O)Nc1cc2ccccc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2cc(O)ccc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.73,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2cc(OCc3ccccc3)ccc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3cc(F)cc(F)c3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3cc(F)ccc3F)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3ccc(C(C)(C)C)cc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3ccc(C(C)C)cc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.87,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccc(OCc3ccccc3[N+](=O)[O-])cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2cccc(O)c2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2cccc(OCc3ccccc3)c2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88,0.0,0.0
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc2ccccc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,0.0,0.0
Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52,0.0,0.0
Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83,0.0,0.0
Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47,0.0,0.0
Cc1c2c(nn1-c1ccc(C=NNC(=S)NCN3CCOCC3)cc1)-c1ccccc1S(=O)(=O)N2C,0.0,0.0,0.0,5.36,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c2c(nn1-c1ccc(C=NNC(=S)NCc3ccccc3)cc1)-c1ccccc1S(=O)(=O)N2C,0.0,0.0,0.0,5.33,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c2c(nn1-c1ccc(C=NNC(=S)Nc3ccc(Cl)cc3)cc1)-c1ccccc1S(=O)(=O)N2C,0.0,0.0,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c2c(nn1-c1ccc(C=NNC(=S)Nc3cccc(Cl)c3)cc1)-c1ccccc1S(=O)(=O)N2C,0.0,0.0,0.0,5.54,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c2c(nn1-c1ccc(C=NNC(=S)Nc3cccc(F)c3)cc1)-c1ccccc1S(=O)(=O)N2C,0.0,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c2c(nn1-c1ccc(C=NNC(=S)Nc3ccccc3)cc1)-c1ccccc1S(=O)(=O)N2C,0.0,0.0,0.0,5.38,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c2c(nn1-c1ccc(C=NNC(=S)Nc3ccccc3Cl)cc1)-c1ccccc1S(=O)(=O)N2C,0.0,0.0,0.0,5.21,0.0,0.0,0.0,0.0,0.0,0.0
Cc1c2c(nn1-c1ccc(C=NNC(=S)Nc3ccccc3F)cc1)-c1ccccc1S(=O)(=O)N2C,0.0,0.0,0.0,5.42,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2ccc(C(F)(F)F)cc2)c(O)c2c1CC(C)OC2=O,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2ccc(N)cc2)c(O)c2c1CC(C)OC2=O,0.0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2ccc(O)cc2)c(O)c2c1CC(C)OC2=O,0.0,0.0,0.0,4.41,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(-c2ccccc2)c(O)c2c1CC(C)OC2=O,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)[nH]c2cc(N=Cc3ccccc3O)ccc12,0.0,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)c(O)c(CO)n1CCCn1cc(COc2cc3ccccc3oc2=O)nn1,0.0,0.0,0.0,6.07,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)c(O)c(CO)n1CCCn1cc(COc2ccc3ccc(=O)oc3c2)nn1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17
Cc1cc(=O)c(O)c(CO)n1CCn1cc(COc2ccc3ccc(=O)oc3c2)nn1,0.0,0.0,0.0,6.17,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)c(O)cn1CCNC(=O)c1cc2ccccc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.89,0.0,0.0
Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.84,0.0,0.0
Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0
Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3cccc(F)c3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71,0.0,0.0
Cc1cc(=O)c(O)cn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0
Cc1cc(=O)oc2c(C)c(O)ccc12,0.0,0.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2c(C)c(OC3CCCC3=O)ccc12,0.0,0.0,0.0,4.97,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2c(C)c(OC3CCCCC3=O)ccc12,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2c(C)c3oc4c(c3cc12)CCC4,0.0,0.0,0.0,4.13,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(CNC3CCN(Cc4ccccc4)CC3)ccc12,0.0,0.0,0.0,5.71,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(CNCCC3CCN(Cc4ccccc4)CC3)ccc12,0.0,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(N=Cc3ccc(Br)cc3O)ccc12,0.0,0.0,0.0,6.41,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(N=Cc3ccc(O)cc3O)ccc12,0.0,0.0,0.0,5.72,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(N=Cc3ccccc3O)ccc12,0.0,0.0,0.0,6.14,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(NCc3ccccc3O)ccc12,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(O)ccc12,0.0,0.0,0.0,4.09,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(OC3CCCC3=O)ccc12,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(OCC3CCN(Cc4ccc(CO)cc4)CC3)ccc12,0.0,0.0,0.0,0.0,0.0,6.22,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(OCC3CCN(Cc4cccc(CO)c4)CC3)ccc12,0.0,0.0,0.0,0.0,0.0,6.32,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(OCCN3CCC(Cc4ccccc4)CC3)ccc12,0.0,0.0,0.0,6.28,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(OCCN3CCCCC3)ccc12,0.0,0.0,0.0,5.51,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(OCCN3CCN(CCCNc4c5c(nc6ccccc46)CCCC5)CC3)ccc12,0.0,0.0,0.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(OCCN3CCN(Cc4ccc(Br)cc4)CC3)ccc12,0.0,0.0,0.0,5.44,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc(=O)oc2cc(OCCNC3CCN(Cc4ccccc4)CC3)ccc12,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0
